raw	safe
TLR4/LY96_complex_SGEC Cytoplasm	TLR4_LY96_complex_SGEC_Cytoplasm
TLR4_BCELL Cytoplasm	TLR4_BCELL_Cytoplasm
TLR4_BCELL Cytoplasm_1	TLR4_BCELL_Cytoplasm_1
TLR4_M1 Cytoplasm	TLR4_M1_Cytoplasm
TLR4_M1 Cytoplasm_1	TLR4_M1_Cytoplasm_1
TLR4_M2 Cytoplasm	TLR4_M2_Cytoplasm
TLR4_M2 Cytoplasm_1	TLR4_M2_Cytoplasm_1
TLR4_SGEC Cytoplasm	TLR4_SGEC_Cytoplasm
TLR4_SGEC Cytoplasm_1	TLR4_SGEC_Cytoplasm_1
TLR4_gene_BCELL Nucleus	TLR4_gene_BCELL_Nucleus
TLR4_gene_M1 Nucleus	TLR4_gene_M1_Nucleus
TLR4_gene_M2 Nucleus	TLR4_gene_M2_Nucleus
TLR4_gene_SGEC Nucleus	TLR4_gene_SGEC_Nucleus
TLR4_rna_BCELL Nucleus	TLR4_rna_BCELL_Nucleus
TLR4_rna_M1 Nucleus	TLR4_rna_M1_Nucleus
TLR4_rna_M2 Nucleus	TLR4_rna_M2_Nucleus
TLR4_rna_SGEC Nucleus	TLR4_rna_SGEC_Nucleus
TLR5/flagellin_complex_M1 Cytoplasm	TLR5_flagellin_complex_M1_Cytoplasm
TLR5/flagellin_complex_M2 Cytoplasm	TLR5_flagellin_complex_M2_Cytoplasm
TLR5/flagellin_complex_SGEC Cytoplasm	TLR5_flagellin_complex_SGEC_Cytoplasm
TLR5_M1 Cytoplasm	TLR5_M1_Cytoplasm
TLR5_M1 Cytoplasm_1	TLR5_M1_Cytoplasm_1
TLR5_M2 Cytoplasm	TLR5_M2_Cytoplasm
TLR5_M2 Cytoplasm_1	TLR5_M2_Cytoplasm_1
TLR5_SGEC Cytoplasm	TLR5_SGEC_Cytoplasm
TLR5_SGEC Cytoplasm_1	TLR5_SGEC_Cytoplasm_1
TLR7/ssRNA_complex_BCELL Cytoplasm	TLR7_ssRNA_complex_BCELL_Cytoplasm
TLR7/ssRNA_complex_M1 Cytoplasm	TLR7_ssRNA_complex_M1_Cytoplasm
TLR7/ssRNA_complex_M2 Cytoplasm	TLR7_ssRNA_complex_M2_Cytoplasm
TLR7/ssRNA_complex_PDC Cytoplasm	TLR7_ssRNA_complex_PDC_Cytoplasm
TLR7/ssRNA_complex_PLASMA Cytoplasm	TLR7_ssRNA_complex_PLASMA_Cytoplasm
TLR7/ssRNA_complex_SGEC Cytoplasm	TLR7_ssRNA_complex_SGEC_Cytoplasm
TLR7/ssRNA_complex_TFH Cytoplasm	TLR7_ssRNA_complex_TFH_Cytoplasm
TLR7/ssRNA_complex_TH1 Cytoplasm	TLR7_ssRNA_complex_TH1_Cytoplasm
TLR7/ssRNA_complex_TH17 Cytoplasm	TLR7_ssRNA_complex_TH17_Cytoplasm
TLR7/ssRNA_complex_TREG Cytoplasm	TLR7_ssRNA_complex_TREG_Cytoplasm
TLR7_PDC Cytoplasm	TLR7_PDC_Cytoplasm
TLR7_PDC Cytoplasm_1	TLR7_PDC_Cytoplasm_1
TLR8/ssRNA_complex_M1 Cytoplasm	TLR8_ssRNA_complex_M1_Cytoplasm
TLR8/ssRNA_complex_M2 Cytoplasm	TLR8_ssRNA_complex_M2_Cytoplasm
TLR8/ssRNA_complex_PDC Cytoplasm	TLR8_ssRNA_complex_PDC_Cytoplasm
TLR8_M1 Cytoplasm	TLR8_M1_Cytoplasm
TLR8_M1 Cytoplasm_1	TLR8_M1_Cytoplasm_1
TLR8_M2 Cytoplasm	TLR8_M2_Cytoplasm
TLR8_M2 Cytoplasm_1	TLR8_M2_Cytoplasm_1
TLR8_PDC Cytoplasm	TLR8_PDC_Cytoplasm
TLR8_PDC Cytoplasm_1	TLR8_PDC_Cytoplasm_1
TLR9_PDC Cytoplasm	TLR9_PDC_Cytoplasm
TLR9_PDC Cytoplasm_1	TLR9_PDC_Cytoplasm_1
TNF/TNFR1_complex_BCELL Cytoplasm	TNF_TNFR1_complex_BCELL_Cytoplasm
TNF/TNFR1_complex_M1 Cytoplasm	TNF_TNFR1_complex_M1_Cytoplasm
TNF/TNFR1_complex_M2 Cytoplasm	TNF_TNFR1_complex_M2_Cytoplasm
TNF/TNFR1_complex_PDC Cytoplasm	TNF_TNFR1_complex_PDC_Cytoplasm
TNF/TNFR1_complex_PLASMA Cytoplasm	TNF_TNFR1_complex_PLASMA_Cytoplasm
TNF/TNFR1_complex_SGEC Cytoplasm	TNF_TNFR1_complex_SGEC_Cytoplasm
TNF/TNFR1_complex_TFH Cytoplasm	TNF_TNFR1_complex_TFH_Cytoplasm
TNF/TNFR1_complex_TH1 Cytoplasm	TNF_TNFR1_complex_TH1_Cytoplasm
TNF/TNFR1_complex_TH17 Cytoplasm	TNF_TNFR1_complex_TH17_Cytoplasm
TNF/TNFR1_complex_TREG Cytoplasm	TNF_TNFR1_complex_TREG_Cytoplasm
TNF/TNFR2_complex_BCELL Cytoplasm	TNF_TNFR2_complex_BCELL_Cytoplasm
TNF/TNFR2_complex_M1 Cytoplasm	TNF_TNFR2_complex_M1_Cytoplasm
TNF/TNFR2_complex_M2 Cytoplasm	TNF_TNFR2_complex_M2_Cytoplasm
TNF/TNFR2_complex_PDC Cytoplasm	TNF_TNFR2_complex_PDC_Cytoplasm
TNF/TNFR2_complex_PLASMA Cytoplasm	TNF_TNFR2_complex_PLASMA_Cytoplasm
TNF/TNFR2_complex_TFH Cytoplasm	TNF_TNFR2_complex_TFH_Cytoplasm
TNF/TNFR2_complex_TH1 Cytoplasm	TNF_TNFR2_complex_TH1_Cytoplasm
TNF/TNFR2_complex_TH17 Cytoplasm	TNF_TNFR2_complex_TH17_Cytoplasm
TNF/TNFR2_complex_TREG Cytoplasm	TNF_TNFR2_complex_TREG_Cytoplasm
TNFAIP3_BCELL Cytoplasm	TNFAIP3_BCELL_Cytoplasm
TNFAIP3_PLASMA Cytoplasm	TNFAIP3_PLASMA_Cytoplasm
TNFAIP3_gene_M1 Nucleus	TNFAIP3_gene_M1_Nucleus
TNFAIP3_gene_M2 Nucleus	TNFAIP3_gene_M2_Nucleus
TNFAIP3_gene_PDC Nucleus	TNFAIP3_gene_PDC_Nucleus
TNFAIP3_gene_SGEC Nucleus	TNFAIP3_gene_SGEC_Nucleus
TNFAIP3_gene_TFH Nucleus	TNFAIP3_gene_TFH_Nucleus
TNFAIP3_gene_TH1 Nucleus	TNFAIP3_gene_TH1_Nucleus
TNFAIP3_gene_TH17 Nucleus	TNFAIP3_gene_TH17_Nucleus
TNFAIP3_gene_TREG Nucleus	TNFAIP3_gene_TREG_Nucleus
TNFAIP3_rna_BCELL Nucleus	TNFAIP3_rna_BCELL_Nucleus
TNFAIP3_rna_PLASMA Nucleus	TNFAIP3_rna_PLASMA_Nucleus
TNFRSF10A	TNFRSF10A
TNFRSF10A,B_BCELL Cytoplasm	TNFRSF10A_B_BCELL_Cytoplasm
TNFRSF10A,B_BCELL Cytoplasm_1	TNFRSF10A_B_BCELL_Cytoplasm_1
TNFRSF10A,B_M1 Cytoplasm	TNFRSF10A_B_M1_Cytoplasm
TNFRSF10A,B_M1 Cytoplasm_1	TNFRSF10A_B_M1_Cytoplasm_1
TNFRSF10A,B_M2 Cytoplasm	TNFRSF10A_B_M2_Cytoplasm
TNFRSF10A,B_M2 Cytoplasm_1	TNFRSF10A_B_M2_Cytoplasm_1
TNFRSF10A,B_PDC Cytoplasm	TNFRSF10A_B_PDC_Cytoplasm
TNFRSF10A,B_PDC Cytoplasm_1	TNFRSF10A_B_PDC_Cytoplasm_1
TNFRSF10A,B_PLASMA Cytoplasm	TNFRSF10A_B_PLASMA_Cytoplasm
TNFRSF10A,B_PLASMA Cytoplasm_1	TNFRSF10A_B_PLASMA_Cytoplasm_1
TNFRSF10A,B_SGEC Cytoplasm	TNFRSF10A_B_SGEC_Cytoplasm
TNFRSF10A,B_SGEC Cytoplasm_1	TNFRSF10A_B_SGEC_Cytoplasm_1
TNFRSF10A,B_TFH Cytoplasm	TNFRSF10A_B_TFH_Cytoplasm
TNFRSF10A,B_TFH Cytoplasm_1	TNFRSF10A_B_TFH_Cytoplasm_1
TNFRSF10A,B_TH1 Cytoplasm	TNFRSF10A_B_TH1_Cytoplasm
TNFRSF10A,B_TH1 Cytoplasm_1	TNFRSF10A_B_TH1_Cytoplasm_1
TNFRSF10A,B_TH17 Cytoplasm	TNFRSF10A_B_TH17_Cytoplasm
TNFRSF10A,B_TH17 Cytoplasm_1	TNFRSF10A_B_TH17_Cytoplasm_1
TNFRSF10A,B_TREG Cytoplasm	TNFRSF10A_B_TREG_Cytoplasm
TNFRSF10A,B_TREG Cytoplasm_1	TNFRSF10A_B_TREG_Cytoplasm_1
TNFRSF10A_rna_BCELL Nucleus	TNFRSF10A_rna_BCELL_Nucleus
TNFRSF10A_rna_M1 Nucleus	TNFRSF10A_rna_M1_Nucleus
TNFRSF10A_rna_M2 Nucleus	TNFRSF10A_rna_M2_Nucleus
TNFRSF10A_rna_PDC Nucleus	TNFRSF10A_rna_PDC_Nucleus
TNFRSF10A_rna_PLASMA Nucleus	TNFRSF10A_rna_PLASMA_Nucleus
TNFRSF10A_rna_SGEC Nucleus	TNFRSF10A_rna_SGEC_Nucleus
TNFRSF10A_rna_TFH Nucleus	TNFRSF10A_rna_TFH_Nucleus
TNFRSF10A_rna_TH1 Nucleus	TNFRSF10A_rna_TH1_Nucleus
TNFRSF10A_rna_TH17 Nucleus	TNFRSF10A_rna_TH17_Nucleus
TNFRSF10A_rna_TREG Nucleus	TNFRSF10A_rna_TREG_Nucleus
TNFRSF11A_BCELL Cytoplasm	TNFRSF11A_BCELL_Cytoplasm
TNFRSF11A_BCELL Cytoplasm_1	TNFRSF11A_BCELL_Cytoplasm_1
TNFRSF11A_M1 Cytoplasm	TNFRSF11A_M1_Cytoplasm
TNFRSF11A_M1 Cytoplasm_1	TNFRSF11A_M1_Cytoplasm_1
TNFRSF11A_M2 Cytoplasm	TNFRSF11A_M2_Cytoplasm
TNFRSF11A_M2 Cytoplasm_1	TNFRSF11A_M2_Cytoplasm_1
TNFRSF13B_BCELL Cytoplasm	TNFRSF13B_BCELL_Cytoplasm
TNFRSF13B_BCELL Cytoplasm_1	TNFRSF13B_BCELL_Cytoplasm_1
TNFRSF13C_BCELL Cytoplasm	TNFRSF13C_BCELL_Cytoplasm
TNFRSF13C_BCELL Cytoplasm_1	TNFRSF13C_BCELL_Cytoplasm_1
TNFRSF17_PLASMA Cytoplasm	TNFRSF17_PLASMA_Cytoplasm
TNFRSF17_PLASMA Cytoplasm_1	TNFRSF17_PLASMA_Cytoplasm_1
TNFRSF1A_BCELL Cytoplasm	TNFRSF1A_BCELL_Cytoplasm
TNFRSF1A_BCELL Cytoplasm_1	TNFRSF1A_BCELL_Cytoplasm_1
TNFRSF1A_M1 Cytoplasm	TNFRSF1A_M1_Cytoplasm
TNFRSF1A_M1 Cytoplasm_1	TNFRSF1A_M1_Cytoplasm_1
TNFRSF1A_M2 Cytoplasm	TNFRSF1A_M2_Cytoplasm
TNFRSF1A_M2 Cytoplasm_1	TNFRSF1A_M2_Cytoplasm_1
TNFRSF1A_PDC Cytoplasm	TNFRSF1A_PDC_Cytoplasm
TNFRSF1A_PDC Cytoplasm_1	TNFRSF1A_PDC_Cytoplasm_1
TNFRSF1A_PLASMA Cytoplasm	TNFRSF1A_PLASMA_Cytoplasm
TNFRSF1A_PLASMA Cytoplasm_1	TNFRSF1A_PLASMA_Cytoplasm_1
TNFRSF1A_SGEC Cytoplasm	TNFRSF1A_SGEC_Cytoplasm
TNFRSF1A_SGEC Cytoplasm_1	TNFRSF1A_SGEC_Cytoplasm_1
TNFRSF1A_TFH Cytoplasm	TNFRSF1A_TFH_Cytoplasm
TNFRSF1A_TFH Cytoplasm_1	TNFRSF1A_TFH_Cytoplasm_1
TNFRSF1A_TH1 Cytoplasm	TNFRSF1A_TH1_Cytoplasm
TNFRSF1A_TH1 Cytoplasm_1	TNFRSF1A_TH1_Cytoplasm_1
TNFRSF1A_TH17 Cytoplasm	TNFRSF1A_TH17_Cytoplasm
TNFRSF1A_TH17 Cytoplasm_1	TNFRSF1A_TH17_Cytoplasm_1
TNFRSF1A_TREG Cytoplasm	TNFRSF1A_TREG_Cytoplasm
TNFRSF1A_TREG Cytoplasm_1	TNFRSF1A_TREG_Cytoplasm_1
TNFRSF1B_BCELL Cytoplasm	TNFRSF1B_BCELL_Cytoplasm
TNFRSF1B_BCELL Cytoplasm_1	TNFRSF1B_BCELL_Cytoplasm_1
TNFRSF1B_BCELL Cytoplasm_2	TNFRSF1B_BCELL_Cytoplasm_2
TNFRSF1B_M1 Cytoplasm	TNFRSF1B_M1_Cytoplasm
TNFRSF1B_M1 Cytoplasm_1	TNFRSF1B_M1_Cytoplasm_1
TNFRSF1B_M1 Cytoplasm_2	TNFRSF1B_M1_Cytoplasm_2
TNFRSF1B_M2 Cytoplasm	TNFRSF1B_M2_Cytoplasm
TNFRSF1B_M2 Cytoplasm_1	TNFRSF1B_M2_Cytoplasm_1
TNFRSF1B_M2 Cytoplasm_2	TNFRSF1B_M2_Cytoplasm_2
TNFRSF1B_PDC Cytoplasm	TNFRSF1B_PDC_Cytoplasm
TNFRSF1B_PDC Cytoplasm_1	TNFRSF1B_PDC_Cytoplasm_1
TNFRSF1B_PDC Cytoplasm_2	TNFRSF1B_PDC_Cytoplasm_2
TNFRSF1B_PLASMA Cytoplasm	TNFRSF1B_PLASMA_Cytoplasm
TNFRSF1B_PLASMA Cytoplasm_1	TNFRSF1B_PLASMA_Cytoplasm_1
TNFRSF1B_PLASMA Cytoplasm_2	TNFRSF1B_PLASMA_Cytoplasm_2
TNFRSF1B_TFH Cytoplasm	TNFRSF1B_TFH_Cytoplasm
TNFRSF1B_TFH Cytoplasm_1	TNFRSF1B_TFH_Cytoplasm_1
TNFRSF1B_TFH Cytoplasm_2	TNFRSF1B_TFH_Cytoplasm_2
TNFRSF1B_TH1 Cytoplasm	TNFRSF1B_TH1_Cytoplasm
TNFRSF1B_TH1 Cytoplasm_1	TNFRSF1B_TH1_Cytoplasm_1
TNFRSF1B_TH1 Cytoplasm_2	TNFRSF1B_TH1_Cytoplasm_2
TNFRSF1B_TH17 Cytoplasm	TNFRSF1B_TH17_Cytoplasm
TNFRSF1B_TH17 Cytoplasm_1	TNFRSF1B_TH17_Cytoplasm_1
TNFRSF1B_TH17 Cytoplasm_2	TNFRSF1B_TH17_Cytoplasm_2
TNFRSF1B_TREG Cytoplasm	TNFRSF1B_TREG_Cytoplasm
TNFRSF1B_TREG Cytoplasm_1	TNFRSF1B_TREG_Cytoplasm_1
TNFRSF1B_TREG Cytoplasm_2	TNFRSF1B_TREG_Cytoplasm_2
TNFRSF25_TFH Cytoplasm	TNFRSF25_TFH_Cytoplasm
TNFRSF25_TFH Cytoplasm_1	TNFRSF25_TFH_Cytoplasm_1
TNFRSF25_TH1 Cytoplasm	TNFRSF25_TH1_Cytoplasm
TNFRSF25_TH1 Cytoplasm_1	TNFRSF25_TH1_Cytoplasm_1
TNFRSF25_TH17 Cytoplasm	TNFRSF25_TH17_Cytoplasm
TNFRSF25_TH17 Cytoplasm_1	TNFRSF25_TH17_Cytoplasm_1
TNFRSF25_TREG Cytoplasm	TNFRSF25_TREG_Cytoplasm
TNFRSF25_TREG Cytoplasm_1	TNFRSF25_TREG_Cytoplasm_1
TNFSF10	TNFSF10
TNFSF11	TNFSF11
TNFSF13	TNFSF13
TNFSF13B_Extracellular	TNFSF13B_Extracellular
TNFSF13B_Secreted	TNFSF13B_Secreted
TNFSF13B_gene_M1 Nucleus	TNFSF13B_gene_M1_Nucleus
TNFSF13B_gene_M2 Nucleus	TNFSF13B_gene_M2_Nucleus
TNFSF13B_gene_PDC Nucleus	TNFSF13B_gene_PDC_Nucleus
TNFSF13B_gene_SGEC Nucleus	TNFSF13B_gene_SGEC_Nucleus
TNFSF14	TNFSF14
TNFSF15	TNFSF15
TNFSF15/TNFRSF25_complex_TFH Cytoplasm	TNFSF15_TNFRSF25_complex_TFH_Cytoplasm
TNFSF15/TNFRSF25_complex_TH1 Cytoplasm	TNFSF15_TNFRSF25_complex_TH1_Cytoplasm
TNFSF15/TNFRSF25_complex_TH17 Cytoplasm	TNFSF15_TNFRSF25_complex_TH17_Cytoplasm
TNFSF15/TNFRSF25_complex_TREG Cytoplasm	TNFSF15_TNFRSF25_complex_TREG_Cytoplasm
TNF_Extracellular	TNF_Extracellular
TNF_Secreted	TNF_Secreted
TNF_gene_M1 Nucleus	TNF_gene_M1_Nucleus
TNF_gene_PDC Nucleus	TNF_gene_PDC_Nucleus
TNF_gene_TH1 Nucleus	TNF_gene_TH1_Nucleus
TOX	TOX
TOX_rna_TFH Nucleus	TOX_rna_TFH_Nucleus
TOX_rna_TH17 Nucleus	TOX_rna_TH17_Nucleus
TP53_BCELL Nucleus	TP53_BCELL_Nucleus
TP53_M1 Cytoplasm	TP53_M1_Cytoplasm
TP53_M1 Nucleus	TP53_M1_Nucleus
TP53_M2 Cytoplasm	TP53_M2_Cytoplasm
TP53_M2 Nucleus	TP53_M2_Nucleus
TP53_PDC Cytoplasm	TP53_PDC_Cytoplasm
TP53_PDC Nucleus	TP53_PDC_Nucleus
TP53_PLASMA Nucleus	TP53_PLASMA_Nucleus
TP53_SGEC Cytoplasm	TP53_SGEC_Cytoplasm
TP53_SGEC Nucleus	TP53_SGEC_Nucleus
TP53_TFH Cytoplasm	TP53_TFH_Cytoplasm
TP53_TFH Nucleus	TP53_TFH_Nucleus
TP53_TH1 Cytoplasm	TP53_TH1_Cytoplasm
TP53_TH1 Nucleus	TP53_TH1_Nucleus
TP53_TH17 Cytoplasm	TP53_TH17_Cytoplasm
TP53_TH17 Nucleus	TP53_TH17_Nucleus
TP53_TREG Cytoplasm	TP53_TREG_Cytoplasm
TP53_TREG Nucleus	TP53_TREG_Nucleus
TRADD_BCELL Cytoplasm	TRADD_BCELL_Cytoplasm
TRADD_BCELL Cytoplasm_1	TRADD_BCELL_Cytoplasm_1
TRADD_M1 Cytoplasm	TRADD_M1_Cytoplasm
TRADD_M1 Cytoplasm_1	TRADD_M1_Cytoplasm_1
TRADD_M2 Cytoplasm	TRADD_M2_Cytoplasm
TRADD_M2 Cytoplasm_1	TRADD_M2_Cytoplasm_1
TRADD_PDC Cytoplasm	TRADD_PDC_Cytoplasm
TRADD_PDC Cytoplasm_1	TRADD_PDC_Cytoplasm_1
TRADD_PLASMA Cytoplasm	TRADD_PLASMA_Cytoplasm
TRADD_PLASMA Cytoplasm_1	TRADD_PLASMA_Cytoplasm_1
TRADD_SGEC Cytoplasm	TRADD_SGEC_Cytoplasm
TRADD_SGEC Cytoplasm_1	TRADD_SGEC_Cytoplasm_1
TRADD_TFH Cytoplasm	TRADD_TFH_Cytoplasm
TRADD_TH1 Cytoplasm	TRADD_TH1_Cytoplasm
TRADD_TH17 Cytoplasm	TRADD_TH17_Cytoplasm
TRADD_TREG Cytoplasm	TRADD_TREG_Cytoplasm
TRAF2/TRAF3_complex_BCELL Cytoplasm	TRAF2_TRAF3_complex_BCELL_Cytoplasm
TRAF2/TRAF3_complex_BCELL Cytoplasm_1	TRAF2_TRAF3_complex_BCELL_Cytoplasm_1
TRAF2/TRAF3_complex_M1 Cytoplasm	TRAF2_TRAF3_complex_M1_Cytoplasm
TRAF2/TRAF3_complex_M2 Cytoplasm	TRAF2_TRAF3_complex_M2_Cytoplasm
TRAF2/TRAF3_complex_PDC Cytoplasm	TRAF2_TRAF3_complex_PDC_Cytoplasm
TRAF2/TRAF3_complex_PLASMA Cytoplasm	TRAF2_TRAF3_complex_PLASMA_Cytoplasm
TRAF2/TRAF3_complex_PLASMA Cytoplasm_1	TRAF2_TRAF3_complex_PLASMA_Cytoplasm_1
TRAF2/TRAF3_complex_SGEC Cytoplasm	TRAF2_TRAF3_complex_SGEC_Cytoplasm
TRAF2/TRAF3_complex_TFH Cytoplasm	TRAF2_TRAF3_complex_TFH_Cytoplasm
TRAF2/TRAF3_complex_TH1 Cytoplasm	TRAF2_TRAF3_complex_TH1_Cytoplasm
TRAF2/TRAF3_complex_TH17 Cytoplasm	TRAF2_TRAF3_complex_TH17_Cytoplasm
TRAF2/TRAF3_complex_TREG Cytoplasm	TRAF2_TRAF3_complex_TREG_Cytoplasm
TRAF3_BCELL Cytoplasm	TRAF3_BCELL_Cytoplasm
TRAF3_BCELL Cytoplasm_1	TRAF3_BCELL_Cytoplasm_1
TRAF3_BCELL Cytoplasm_2	TRAF3_BCELL_Cytoplasm_2
TRAF3_M1 Cytoplasm	TRAF3_M1_Cytoplasm
TRAF3_M1 Cytoplasm_1	TRAF3_M1_Cytoplasm_1
TRAF3_M1 Cytoplasm_2	TRAF3_M1_Cytoplasm_2
TRAF3_M2 Cytoplasm	TRAF3_M2_Cytoplasm
TRAF3_M2 Cytoplasm_1	TRAF3_M2_Cytoplasm_1
TRAF3_M2 Cytoplasm_2	TRAF3_M2_Cytoplasm_2
TRAF3_PDC Cytoplasm	TRAF3_PDC_Cytoplasm
TRAF3_PDC Cytoplasm_1	TRAF3_PDC_Cytoplasm_1
TRAF3_PDC Cytoplasm_2	TRAF3_PDC_Cytoplasm_2
TRAF3_PDC Cytoplasm_3	TRAF3_PDC_Cytoplasm_3
TRAF3_PLASMA Cytoplasm	TRAF3_PLASMA_Cytoplasm
TRAF3_PLASMA Cytoplasm_1	TRAF3_PLASMA_Cytoplasm_1
TRAF3_PLASMA Cytoplasm_2	TRAF3_PLASMA_Cytoplasm_2
TRAF3_SGEC Cytoplasm	TRAF3_SGEC_Cytoplasm
TRAF3_SGEC Cytoplasm_1	TRAF3_SGEC_Cytoplasm_1
TRAF3_SGEC Cytoplasm_2	TRAF3_SGEC_Cytoplasm_2
TRAF3_TFH Cytoplasm	TRAF3_TFH_Cytoplasm
TRAF3_TFH Cytoplasm_1	TRAF3_TFH_Cytoplasm_1
TRAF3_TFH Cytoplasm_2	TRAF3_TFH_Cytoplasm_2
TRAF3_TH1 Cytoplasm	TRAF3_TH1_Cytoplasm
TRAF3_TH1 Cytoplasm_1	TRAF3_TH1_Cytoplasm_1
TRAF3_TH1 Cytoplasm_2	TRAF3_TH1_Cytoplasm_2
TRAF3_TH17 Cytoplasm	TRAF3_TH17_Cytoplasm
TRAF3_TH17 Cytoplasm_1	TRAF3_TH17_Cytoplasm_1
TRAF3_TH17 Cytoplasm_2	TRAF3_TH17_Cytoplasm_2
TRAF3_TREG Cytoplasm	TRAF3_TREG_Cytoplasm
TRAF3_TREG Cytoplasm_1	TRAF3_TREG_Cytoplasm_1
TRAF3_TREG Cytoplasm_2	TRAF3_TREG_Cytoplasm_2
TRAF5_BCELL Cytoplasm	TRAF5_BCELL_Cytoplasm
TRAF5_BCELL Cytoplasm_1	TRAF5_BCELL_Cytoplasm_1
TRAF5_M1 Cytoplasm	TRAF5_M1_Cytoplasm
TRAF5_M1 Cytoplasm_1	TRAF5_M1_Cytoplasm_1
TRAF5_M2 Cytoplasm	TRAF5_M2_Cytoplasm
TRAF5_M2 Cytoplasm_1	TRAF5_M2_Cytoplasm_1
TRAF5_PDC Cytoplasm	TRAF5_PDC_Cytoplasm
TRAF5_PDC Cytoplasm_1	TRAF5_PDC_Cytoplasm_1
TRAF5_PLASMA Cytoplasm	TRAF5_PLASMA_Cytoplasm
TRAF5_PLASMA Cytoplasm_1	TRAF5_PLASMA_Cytoplasm_1
TRAF5_SGEC Cytoplasm	TRAF5_SGEC_Cytoplasm
TRAF5_SGEC Cytoplasm_1	TRAF5_SGEC_Cytoplasm_1
TRAF5_TFH Cytoplasm	TRAF5_TFH_Cytoplasm
TRAF5_TFH Cytoplasm_1	TRAF5_TFH_Cytoplasm_1
TRAF5_TH1 Cytoplasm	TRAF5_TH1_Cytoplasm
TRAF5_TH1 Cytoplasm_1	TRAF5_TH1_Cytoplasm_1
TRAF5_TH17 Cytoplasm	TRAF5_TH17_Cytoplasm
TRAF5_TH17 Cytoplasm_1	TRAF5_TH17_Cytoplasm_1
TRAF5_TREG Cytoplasm	TRAF5_TREG_Cytoplasm
TRAF5_TREG Cytoplasm_1	TRAF5_TREG_Cytoplasm_1
TRAF6_BCELL Cytoplasm	TRAF6_BCELL_Cytoplasm
TRAF6_M1 Cytoplasm	TRAF6_M1_Cytoplasm
TRAF6_M2 Cytoplasm	TRAF6_M2_Cytoplasm
TRAF6_PDC Cytoplasm	TRAF6_PDC_Cytoplasm
TRAF6_PLASMA Cytoplasm	TRAF6_PLASMA_Cytoplasm
TRAF6_SGEC Cytoplasm	TRAF6_SGEC_Cytoplasm
TRAF6_TFH Cytoplasm	TRAF6_TFH_Cytoplasm
TRAF6_TH1 Cytoplasm	TRAF6_TH1_Cytoplasm
TRAF6_TH17 Cytoplasm	TRAF6_TH17_Cytoplasm
TRAF6_TREG Cytoplasm	TRAF6_TREG_Cytoplasm
TRAIL/TRAILR_complex_BCELL Cytoplasm	TRAIL_TRAILR_complex_BCELL_Cytoplasm
TRAIL/TRAILR_complex_M1 Cytoplasm	TRAIL_TRAILR_complex_M1_Cytoplasm
TRAIL/TRAILR_complex_M2 Cytoplasm	TRAIL_TRAILR_complex_M2_Cytoplasm
TRAIL/TRAILR_complex_PDC Cytoplasm	TRAIL_TRAILR_complex_PDC_Cytoplasm
TRAIL/TRAILR_complex_PLASMA Cytoplasm	TRAIL_TRAILR_complex_PLASMA_Cytoplasm
TRAIL/TRAILR_complex_SGEC Cytoplasm	TRAIL_TRAILR_complex_SGEC_Cytoplasm
TRAIL/TRAILR_complex_TFH Cytoplasm	TRAIL_TRAILR_complex_TFH_Cytoplasm
TRAIL/TRAILR_complex_TH1 Cytoplasm	TRAIL_TRAILR_complex_TH1_Cytoplasm
TRAIL/TRAILR_complex_TH17 Cytoplasm	TRAIL_TRAILR_complex_TH17_Cytoplasm
TRAIL/TRAILR_complex_TREG Cytoplasm	TRAIL_TRAILR_complex_TREG_Cytoplasm
TRIM14_BCELL Cytoplasm	TRIM14_BCELL_Cytoplasm
TRIM14_M1 Cytoplasm	TRIM14_M1_Cytoplasm
TRIM14_M2 Cytoplasm	TRIM14_M2_Cytoplasm
TRIM14_PDC Cytoplasm	TRIM14_PDC_Cytoplasm
TRIM14_PLASMA Cytoplasm	TRIM14_PLASMA_Cytoplasm
TRIM14_SGEC Cytoplasm	TRIM14_SGEC_Cytoplasm
TRIM14_TFH Cytoplasm	TRIM14_TFH_Cytoplasm
TRIM14_TH1 Cytoplasm	TRIM14_TH1_Cytoplasm
TRIM14_TH17 Cytoplasm	TRIM14_TH17_Cytoplasm
TRIM14_TREG Cytoplasm	TRIM14_TREG_Cytoplasm
TRIM14_rna_BCELL Nucleus	TRIM14_rna_BCELL_Nucleus
TRIM14_rna_M1 Nucleus	TRIM14_rna_M1_Nucleus
TRIM14_rna_M2 Nucleus	TRIM14_rna_M2_Nucleus
TRIM14_rna_PDC Nucleus	TRIM14_rna_PDC_Nucleus
TRIM14_rna_PLASMA Nucleus	TRIM14_rna_PLASMA_Nucleus
TRIM14_rna_SGEC Nucleus	TRIM14_rna_SGEC_Nucleus
TRIM14_rna_TFH Nucleus	TRIM14_rna_TFH_Nucleus
TRIM14_rna_TH1 Nucleus	TRIM14_rna_TH1_Nucleus
TRIM14_rna_TH17 Nucleus	TRIM14_rna_TH17_Nucleus
TRIM14_rna_TREG Nucleus	TRIM14_rna_TREG_Nucleus
TRIM21	TRIM21
TRIM21_rna_BCELL Nucleus	TRIM21_rna_BCELL_Nucleus
TRIM21_rna_M1 Nucleus	TRIM21_rna_M1_Nucleus
TRIM21_rna_M2 Nucleus	TRIM21_rna_M2_Nucleus
