node_id	node_name	node_type	compartment_id	celltype	confidence	rule	evidence	plausibility_score	source
21316	IRF5	Gene	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21316	IRF5	Gene	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21316	IRF5	Gene	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21316	IRF5	Gene	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21316	IRF5	Gene	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21317	IRF9	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21318	CXCL9	RNA	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	MIG IFN-γ-induced PMID:28604219 SjD
21318	CXCL9	RNA	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	MIG IFN-γ-induced PMID:28604219 SjD
21318	CXCL9	RNA	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	MIG IFN-γ-induced PMID:28604219 SjD
21319	BCL2A1	Gene	21231	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid HPA
21319	BCL2A1	Gene	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid HPA
21319	BCL2A1	Gene	21231	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid HPA
21319	BCL2A1	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid HPA
21319	BCL2A1	Gene	21231	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid HPA
21319	BCL2A1	Gene	21231	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid HPA
21319	BCL2A1	Gene	21231	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid HPA
21319	BCL2A1	Gene	21231	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid HPA
21319	BCL2A1	Gene	21231	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Lymphoid/myeloid HPA
21320	CDKN1A	RNA	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21320	CDKN1A	RNA	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21320	CDKN1A	RNA	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21320	CDKN1A	RNA	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21320	CDKN1A	RNA	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21320	CDKN1A	RNA	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21320	CDKN1A	RNA	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21320	CDKN1A	RNA	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21320	CDKN1A	RNA	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21320	CDKN1A	RNA	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	p21 ubiquitous
21321	NCAM1	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21321	NCAM1	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21321	NCAM1	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21321	NCAM1	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21321	NCAM1	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21321	NCAM1	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21321	NCAM1	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21321	NCAM1	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21321	NCAM1	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21321	NCAM1	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21322	NFKB1	Gene	21231	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21322	NFKB1	Gene	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21322	NFKB1	Gene	21231	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21322	NFKB1	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21322	NFKB1	Gene	21231	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21322	NFKB1	Gene	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21322	NFKB1	Gene	21231	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21322	NFKB1	Gene	21231	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21322	NFKB1	Gene	21231	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21322	NFKB1	Gene	21231	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	p50; ubiquitous KEGG:hsa04064
21323	TRIM22	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21323	TRIM22	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21323	TRIM22	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21323	TRIM22	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21323	TRIM22	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21323	TRIM22	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21323	TRIM22	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21323	TRIM22	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21323	TRIM22	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21323	TRIM22	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21324	RRM2	RNA	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21324	RRM2	RNA	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21324	RRM2	RNA	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21324	RRM2	RNA	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21324	RRM2	RNA	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21324	RRM2	RNA	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21324	RRM2	RNA	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21324	RRM2	RNA	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21324	RRM2	RNA	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21324	RRM2	RNA	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21325	TRIM14	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21325	TRIM14	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21325	TRIM14	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21325	TRIM14	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21325	TRIM14	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21325	TRIM14	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21325	TRIM14	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21325	TRIM14	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21325	TRIM14	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21325	TRIM14	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21326	HLA-DRB4	Gene	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21327	HLA-DRA	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21328	CD80,86	RNA	21231	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21328	CD80,86	RNA	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21328	CD80,86	RNA	21231	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21328	CD80,86	RNA	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21328	CD80,86	RNA	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21329	IL21	RNA	21231	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	85	PMID:11574546 Tfh IL-21
21329	IL21	RNA	21231	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	85	PMID:11574546 Tfh IL-21
21330	FOS	Protein	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21330	FOS	Protein	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21330	FOS	Protein	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21330	FOS	Protein	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21330	FOS	Protein	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21330	FOS	Protein	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21330	FOS	Protein	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21330	FOS	Protein	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21330	FOS	Protein	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21330	FOS	Protein	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	AP-1
21331	SOCS3	Gene	21231	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21331	SOCS3	Gene	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21331	SOCS3	Gene	21231	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21331	SOCS3	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21331	SOCS3	Gene	21231	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21331	SOCS3	Gene	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21331	SOCS3	Gene	21231	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21331	SOCS3	Gene	21231	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21331	SOCS3	Gene	21231	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21331	SOCS3	Gene	21231	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	JAK-STAT inhibitor
21332	SMAD2/SMAD3/SMAD4	Complex	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21332	SMAD2/SMAD3/SMAD4	Complex	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21332	SMAD2/SMAD3/SMAD4	Complex	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21332	SMAD2/SMAD3/SMAD4	Complex	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21332	SMAD2/SMAD3/SMAD4	Complex	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21332	SMAD2/SMAD3/SMAD4	Complex	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21332	SMAD2/SMAD3/SMAD4	Complex	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21332	SMAD2/SMAD3/SMAD4	Complex	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21332	SMAD2/SMAD3/SMAD4	Complex	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21332	SMAD2/SMAD3/SMAD4	Complex	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Smad complex
21333	SMAD4	Protein	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21333	SMAD4	Protein	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21333	SMAD4	Protein	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21333	SMAD4	Protein	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21333	SMAD4	Protein	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21333	SMAD4	Protein	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21333	SMAD4	Protein	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21333	SMAD4	Protein	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21333	SMAD4	Protein	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21333	SMAD4	Protein	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β/BMP downstream
21334	SMAD2	Protein	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21334	SMAD2	Protein	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21334	SMAD2	Protein	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21334	SMAD2	Protein	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21334	SMAD2	Protein	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21334	SMAD2	Protein	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21334	SMAD2	Protein	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21334	SMAD2	Protein	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21334	SMAD2	Protein	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21334	SMAD2	Protein	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21335	SMAD3	Protein	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback_isolated_in_compartment_21231	72	TGF-β downstream
21336	ISG15	Gene	21231	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21336	ISG15	Gene	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21336	ISG15	Gene	21231	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21336	ISG15	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21336	ISG15	Gene	21231	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21336	ISG15	Gene	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21336	ISG15	Gene	21231	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21336	ISG15	Gene	21231	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21336	ISG15	Gene	21231	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21336	ISG15	Gene	21231	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Reactome:R-HSA-1169408 ISGylation
21337	IL15	Gene	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	IL-15 myeloid/epithelial; PMID:7973650
21337	IL15	Gene	21231	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	IL-15 myeloid/epithelial; PMID:7973650
21337	IL15	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	IL-15 myeloid/epithelial; PMID:7973650
21337	IL15	Gene	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	IL-15 myeloid/epithelial; PMID:7973650
21338	CCL3	Gene	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	MIP-1α myeloid
21338	CCL3	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	78	MIP-1α myeloid
21339	NCAM1	Gene	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21339	NCAM1	Gene	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21339	NCAM1	Gene	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
