Species_ID,Relation1,Identifier1,Constant,InitialLevel,Comments
IFI6_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20876 SGEC_s20876
ARF1_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20877 SGEC_s20877
EIF2AK2_space_homodimer_SGEC Cytoplasm_1,isDescribedBy,,False,,sa_SGEC_s20879 SGEC_s20879
PRMT5_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20884 SGEC_s20884
MAPK3_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20885 SGEC_s20885
SOCS2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20886 SGEC_s20886
EDARADD_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20887 SGEC_s20887
IFITM2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20888 SGEC_s20888
IFIT5_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20899 SGEC_s20899
CASP7_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20901 SGEC_s20901
ISG15_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20902 SGEC_s20902
SMAD4_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20906 SGEC_s20906
IFNGR_complex_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20911 SGEC_s20911
IFNGR1_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20912 SGEC_s20912
IFNGR2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20913 SGEC_s20913
RIPK1/TRAF2/TRAF5_complex_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20915 SGEC_s20915
RIPK1_SGEC Cytoplasm_2,isDescribedBy,,True,,sa_SGEC_s20916 SGEC_s20916
TANK_SGEC Cytoplasm_2,isDescribedBy,,True,,sa_SGEC_s20917 SGEC_s20917
TRAF5_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20918 SGEC_s20918
LILRA3_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20922 SGEC_s20922
RIPK3_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20923 SGEC_s20923
CHUK_SGEC Cytoplasm_2,isDescribedBy,,True,,sa_SGEC_s20925 SGEC_s20925
CHUK_SGEC Cytoplasm_3,isDescribedBy,,True,,sa_SGEC_s20926 SGEC_s20926
IFIT2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20928 SGEC_s20928
HLA-A_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20931 SGEC_s20931
TLR2_SGEC Cytoplasm_3,isDescribedBy,,True,,sa_SGEC_s20934 SGEC_s20934
CD36_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20936 SGEC_s20936
MAP2K3_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20937 SGEC_s20937
TLR7/ssRNA_complex_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20943 SGEC_s20943
LAMP3_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20954 SGEC_s20954
CD40LG/CD40_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20956 SGEC_s20956
CD40_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20957 SGEC_s20957
NLRC5_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20959 SGEC_s20959
IFIT1_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20964 SGEC_s20964
MAP3K14_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20971 SGEC_s20971
MX1_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20972 SGEC_s20972
TLR4/LY96_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20979 SGEC_s20979
TLR4_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20980 SGEC_s20980
LY96_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20981 SGEC_s20981
MAP2K7_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20983 SGEC_s20983
RELA_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20988 SGEC_s20988
NFKB1_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s20989 SGEC_s20989
RIGI_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20991 SGEC_s20991
MAP2K1_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20992 SGEC_s20992
HLA-C_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s20996 SGEC_s20996
MLST8_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20998 SGEC_s20998
MTOR_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s20999 SGEC_s20999
RPTOR_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21000 SGEC_s21000
TRAIL/TRAILR_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21005 SGEC_s21005
"TNFRSF10A,B_SGEC Cytoplasm",isDescribedBy,,True,,sa_SGEC_s21006 SGEC_s21006
GBP6_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21009 SGEC_s21009
HLA-DQA2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21010 SGEC_s21010
TRIM5_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21011 SGEC_s21011
JAK1_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21012 SGEC_s21012
MAVS_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21014 SGEC_s21014
STAT1/STAT2_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21015 SGEC_s21015
STAT1_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21016 SGEC_s21016
STAT2_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21017 SGEC_s21017
KPNB1_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21018 SGEC_s21018
PTK2_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21019 SGEC_s21019
IL6/IL6R_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21020 SGEC_s21020
IL6ST_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21021 SGEC_s21021
IL6RA_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21022 SGEC_s21022
NFKB2/RELB_complex_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21024 SGEC_s21024
RELB_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21025 SGEC_s21025
NFKB2_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21026 SGEC_s21026
IL7/IL7R_complex_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21031 SGEC_s21031
IL21/IL21R_complex_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21035 SGEC_s21035
MAP3K5_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21039 SGEC_s21039
MDM2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21040 SGEC_s21040
JAK2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21042 SGEC_s21042
CXCL5_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21044 SGEC_s21044
MAP2K4_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21046 SGEC_s21046
STAT1/STAT2/IRF9_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21047 SGEC_s21047
STAT1_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21048 SGEC_s21048
STAT2_SGEC Cytoplasm_2,isDescribedBy,,True,,sa_SGEC_s21049 SGEC_s21049
IRF9_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21050 SGEC_s21050
"MAPK8,9,10_SGEC Cytoplasm",isDescribedBy,,True,,sa_SGEC_s21051 SGEC_s21051
SRC_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21052 SGEC_s21052
IRF3_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21053 SGEC_s21053
RSAD2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21054 SGEC_s21054
IFIT3_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21057 SGEC_s21057
HLA-DQA1_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21062 SGEC_s21062
TP53_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21063 SGEC_s21063
DAXX_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21064 SGEC_s21064
FCGR1BP_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21065 SGEC_s21065
STAT1_SGEC Cytoplasm_2,isDescribedBy,,False,,sa_SGEC_s21066 SGEC_s21066
"TNFRSF10A,B_SGEC Cytoplasm_1",isDescribedBy,,False,,sa_SGEC_s21067 SGEC_s21067
OAS1_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21072 SGEC_s21072
IP6K2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21073 SGEC_s21073
MYD88_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21077 SGEC_s21077
IFITM3_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21079 SGEC_s21079
ISG15_SGEC Cytoplasm_1,isDescribedBy,,False,,sa_SGEC_s21080 SGEC_s21080
UBA7_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21082 SGEC_s21082
STAT1_SGEC Cytoplasm_3,isDescribedBy,,False,,sa_SGEC_s21083 SGEC_s21083
IFNA/IFNAR_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21084 SGEC_s21084
IFNAR1_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21085 SGEC_s21085
IFNAR2_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21086 SGEC_s21086
CCL2_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21089 SGEC_s21089
TRIM34_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21091 SGEC_s21091
IRF1_SGEC Cytoplasm_1,isDescribedBy,,False,,sa_SGEC_s21094 SGEC_s21094
GRB2_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21095 SGEC_s21095
TLR5_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21097 SGEC_s21097
CMTM6_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21106 SGEC_s21106
IL1R_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21109 SGEC_s21109
IL1R1_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21110 SGEC_s21110
IL1RA_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21111 SGEC_s21111
TLR4_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21116 SGEC_s21116
LY96_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21117 SGEC_s21117
UBE2L6_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21118 SGEC_s21118
ITGB1_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21125 SGEC_s21125
IL2/IL2R_complex_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21127 SGEC_s21127
"MAPK11,12,13,14_SGEC Cytoplasm",isDescribedBy,,True,,sa_SGEC_s21133 SGEC_s21133
SMAD2_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21135 SGEC_s21135
SMAD3_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21136 SGEC_s21136
HLA-G_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21140 SGEC_s21140
OAS2_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21141 SGEC_s21141
TRIM6_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21142 SGEC_s21142
MAP2K6_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21143 SGEC_s21143
STAT3_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21144 SGEC_s21144
TNF/TNFR1_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21145 SGEC_s21145
TNFRSF1A_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21146 SGEC_s21146
"MAPK11,12,13,14_SGEC Cytoplasm_1",isDescribedBy,,True,,sa_SGEC_s21149 SGEC_s21149
TRADD_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21153 SGEC_s21153
TICAM1_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21154 SGEC_s21154
MT2A_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21156 SGEC_s21156
RELA_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21159 SGEC_s21159
NFKB1_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21160 SGEC_s21160
ADAR_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21167 SGEC_s21167
TGFBR1_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21168 SGEC_s21168
"IRAK4/IRAK1,2/IRAKM_complex_SGEC Cytoplasm_1",isDescribedBy,,True,,sa_SGEC_s21169 SGEC_s21169
IRAK4_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21170 SGEC_s21170
"IRAK1,2_SGEC Cytoplasm_1",isDescribedBy,,True,,sa_SGEC_s21172 SGEC_s21172
IFIH1_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21183 SGEC_s21183
SHISA5_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21184 SGEC_s21184
TANK_SGEC Cytoplasm_3,isDescribedBy,,True,,sa_SGEC_s21186 SGEC_s21186
TRAF3_SGEC Cytoplasm_2,isDescribedBy,,True,,sa_SGEC_s21187 SGEC_s21187
HLA-DRB4_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21188 SGEC_s21188
IL15R_complex_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21192 SGEC_s21192
RIPK1_SGEC Cytoplasm_3,isDescribedBy,,True,,sa_SGEC_s21197 SGEC_s21197
CASP3_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21201 SGEC_s21201
DUSP6_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21202 SGEC_s21202
GBP4_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21203 SGEC_s21203
CISH_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21204 SGEC_s21204
IFNG/IFNGR_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21206 SGEC_s21206
IFNGR1_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21207 SGEC_s21207
IFNGR2_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21208 SGEC_s21208
SMAD4_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21212 SGEC_s21212
SMAD2_SGEC Cytoplasm_2,isDescribedBy,,True,,sa_SGEC_s21213 SGEC_s21213
SMAD3_SGEC Cytoplasm_2,isDescribedBy,,True,,sa_SGEC_s21214 SGEC_s21214
"CD80,86_SGEC Cytoplasm",isDescribedBy,,False,,sa_SGEC_s21215 SGEC_s21215
PSME2_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21217 SGEC_s21217
MAX_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21218 SGEC_s21218
TRADD_SGEC Cytoplasm_1,isDescribedBy,,True,,sa_SGEC_s21219 SGEC_s21219
IFNB/IFNAR_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21220 SGEC_s21220
IFNAR1_SGEC Cytoplasm_2,isDescribedBy,,True,,sa_SGEC_s21221 SGEC_s21221
IFNAR2_SGEC Cytoplasm_2,isDescribedBy,,True,,sa_SGEC_s21222 SGEC_s21222
CFLAR_SGEC Cytoplasm,isDescribedBy,,True,,sa_SGEC_s21224 SGEC_s21224
CHUK/CHUK_complex_SGEC Cytoplasm,isDescribedBy,,False,,sa_SGEC_s21226 SGEC_s21226
CHUK_SGEC Cytoplasm_4,isDescribedBy,,True,,sa_SGEC_s21227 SGEC_s21227
CHUK_SGEC Cytoplasm_5,isDescribedBy,,True,,sa_SGEC_s21228 SGEC_s21228
MUC1_gene,isDescribedBy,,True,,sa_SGEC_s21232 SGEC_s21232
TP53_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21233 SGEC_s21233
SOCS2_rna_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21236 SGEC_s21236
IL1B_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21237 SGEC_s21237
GBP5_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21238 SGEC_s21238
STAT1_space_homodimer_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21240 SGEC_s21240
CD40_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21243 SGEC_s21243
ISG15_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21245 SGEC_s21245
CXCL2_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21249 SGEC_s21249
IRF5_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21250 SGEC_s21250
ARF1_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21256 SGEC_s21256
TLR4_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21257 SGEC_s21257
GBP4_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21258 SGEC_s21258
CXCL10_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21262 SGEC_s21262
IFI6_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21264 SGEC_s21264
IFNB1_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21265 SGEC_s21265
IL6_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21266 SGEC_s21266
CXCL11_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21267 SGEC_s21267
SP100_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21268 SGEC_s21268
GBP2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21270 SGEC_s21270
RELA_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21273 SGEC_s21273
NFKB1_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21274 SGEC_s21274
TNFSF13B_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21275 SGEC_s21275
TNFRSF10A_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21279 SGEC_s21279
SOCS3_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21280 SGEC_s21280
TRIM34_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21281 SGEC_s21281
IFIT5_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21282 SGEC_s21282
TRIM25_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21283 SGEC_s21283
IFI35_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21285 SGEC_s21285
RPLP0_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21286 SGEC_s21286
BCL2L1_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21287 SGEC_s21287
IL17A_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21289 SGEC_s21289
PML_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21296 SGEC_s21296
MT2A_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21298 SGEC_s21298
GBP1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21299 SGEC_s21299
RIPK1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21300 SGEC_s21300
GLUT1_rna_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21301 SGEC_s21301
IFI30_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21303 SGEC_s21303
IFNA_gene,isDescribedBy,,True,,sa_SGEC_s21304 SGEC_s21304
IFI27_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21307 SGEC_s21307
HLA-DQA2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21312 SGEC_s21312
PTPN2_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21314 SGEC_s21314
IRF9_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21317 SGEC_s21317
CXCL9_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21318 SGEC_s21318
CDKN1A_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21320 SGEC_s21320
NCAM1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21321 SGEC_s21321
NFKB1_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21322 SGEC_s21322
TRIM22_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21323 SGEC_s21323
RRM2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21324 SGEC_s21324
TRIM14_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21325 SGEC_s21325
HLA-DRA_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21327 SGEC_s21327
"CD80,86_rna_SGEC Nucleus",isDescribedBy,,False,,sa_SGEC_s21328 SGEC_s21328
FOS_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21330 SGEC_s21330
SMAD2/SMAD3/SMAD4_complex_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21332 SGEC_s21332
SMAD4_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21333 SGEC_s21333
SMAD2_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21334 SGEC_s21334
SMAD3_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21335 SGEC_s21335
IL15_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21337 SGEC_s21337
TRIM6_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21348 SGEC_s21348
CXCL12_gene,isDescribedBy,,True,,sa_SGEC_s21349 SGEC_s21349
TRIM5_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21353 SGEC_s21353
BCL2_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21357 SGEC_s21357
GBP3_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21360 SGEC_s21360
MX2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21361 SGEC_s21361
GBP6_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21362 SGEC_s21362
SESN1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21363 SGEC_s21363
MMP9_gene,isDescribedBy,,True,,sa_SGEC_s21364 SGEC_s21364
SNAI1,isDescribedBy,,False,,sa_SGEC_s21369 SGEC_s21369
IRF3_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21370 SGEC_s21370
CD82_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21374 SGEC_s21374
HLA-A_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21376 SGEC_s21376
FAS_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21377 SGEC_s21377
NFKBIA_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21378 SGEC_s21378
CCL21_gene,isDescribedBy,,True,,sa_SGEC_s21380 SGEC_s21380
OASL_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21381 SGEC_s21381
CD40_rna_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21382 SGEC_s21382
IFIT3_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21383 SGEC_s21383
HLA-B_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21384 SGEC_s21384
LMNB1_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21386 SGEC_s21386
HLA-H_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21389 SGEC_s21389
BST2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21391 SGEC_s21391
MX1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21397 SGEC_s21397
CXCL1_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21398 SGEC_s21398
OAS1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21402 SGEC_s21402
RSAD2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21405 SGEC_s21405
CFLAR_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21406 SGEC_s21406
OAS3_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21412 SGEC_s21412
HLA-G_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21413 SGEC_s21413
MDM2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21415 SGEC_s21415
AP1_complex_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21416 SGEC_s21416
JUN_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21417 SGEC_s21417
FOS_SGEC Nucleus_1,isDescribedBy,,True,,sa_SGEC_s21418 SGEC_s21418
IP6K2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21420 SGEC_s21420
CISH_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21427 SGEC_s21427
IFITM1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21429 SGEC_s21429
NFKB2_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21431 SGEC_s21431
IFIT2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21434 SGEC_s21434
OAS2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21437 SGEC_s21437
IFITM2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21438 SGEC_s21438
SHISA5_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21439 SGEC_s21439
XAF1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21440 SGEC_s21440
CCL19_gene,isDescribedBy,,True,,sa_SGEC_s21443 SGEC_s21443
CCL2_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21445 SGEC_s21445
HLA-DQA1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21448 SGEC_s21448
PSME2_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21450 SGEC_s21450
EIF2AK2_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21454 SGEC_s21454
SOCS2_gene_SGEC Nucleus,isDescribedBy,,True,,sa_SGEC_s21455 SGEC_s21455
IFIT1_rna_SGEC Nucleus,isDescribedBy,,False,,sa_SGEC_s21456 SGEC_s21456
